AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
188.8147	80.58563	392.90366	119.998055	154.15837	23.88401	198.57593	132.23482	115.5	100.0	148000	175855.75	5621888.5	387.6655	-142.81181	175854.95	5621863.0	398.02792	-169.1396	3739.117	119534.95	64.34632	-15.534707	-173.80125	24.179222	24.42557	993.60657	2109.042326450348
144.20789	73.77458	469.71054	108.752266	129.55368	6.368323	138.01175	117.39379	101.42857	95.6	150000	168557.02	5388557.0	373.6216	-378.51688	168556.77	5388549.0	374.6253	-188.77846	3687.2996	117878.445	69.42477	-17.6006	-166.71477	22.702404	22.737919	1040.7188	2133.8132033348083
237.38197	99.847404	417.84842	126.53676	260.27252	72.19792	390.14713	191.83072	142.57143	152.8	152000	160516.31	5131506.0	376.22977	-125.98493	160516.5	5131512.0	365.31732	-101.78188	3462.8406	110702.77	67.1211	-15.793957	-158.80225	20.487585	20.50874	860.97144	2162.047806739807
307.15903	94.13758	436.0826	144.1306	296.76166	41.567055	356.70102	237.23164	189.4	159.4	154000	152951.23	4889660.0	378.2697	-131.84091	152951.22	4889660.0	383.81918	-102.86846	3286.1072	105052.805	66.952675	-15.11957	-151.30814	18.142658	18.176003	1126.4487	2186.1467032432556
322.51962	73.874115	446.7998	238.3413	281.65546	47.144478	414.7124	247.5721	217.22223	160.7	156000	145671.11	4656924.0	384.8815	-154.8366	145671.47	4656936.0	387.5168	-178.1962	3007.948	96160.414	65.77532	-14.241793	-144.05481	16.38045	16.499851	748.72	2215.2274820804596
356.5177	101.72848	519.4342	208.0861	396.8772	156.70813	518.0023	78.70688	235.55556	212.0	158000	139034.83	4444770.5	384.17102	-141.66983	139035.05	4444777.5	385.1347	-121.77163	2736.5737	87484.94	78.60853	-16.3926	-137.42357	14.959278	15.065689	1139.7205	2239.5417289733887
410.9342	176.13243	756.9315	166.64432	431.85245	237.9954	830.57465	17.860632	234.55556	265.0	160000	133058.52	4253715.0	386.24008	-106.0293	133059.55	4253748.0	399.67636	-78.617226	2480.937	79312.55	68.624794	-14.801901	-131.46996	14.012519	13.977366	717.49426	2270.3234877586365
323.72614	138.24913	547.7194	145.71332	236.89995	121.73484	458.13544	35.186085	199.1	239.3	162000	128403.984	4104915.0	411.59857	-95.10432	128404.74	4104940.2	413.64328	-112.590065	2297.4185	73445.71	65.17837	-15.564109	-126.899376	13.289084	13.4297	1123.3188	2295.831958770752
241.64449	66.103226	343.2176	101.65654	237.40292	130.18947	534.3087	133.16559	161.5	137.2	164000	125379.43	4008224.0	417.6736	-110.11812	125379.734	4008233.5	422.48578	-124.9105	2176.539	69581.336	79.93052	-14.921999	-123.957756	13.471326	13.350274	868.80164	2325.1100087165833
301.0682	103.00932	520.8721	148.5213	320.06573	69.98203	394.8675	156.12335	161.25	176.9	166000	123472.484	3947259.8	420.7067	-91.75601	123472.47	3947260.2	431.3919	-138.52281	2078.8093	66457.05	55.538834	-15.626947	-122.110504	13.424857	13.532673	815.2908	2356.0751037597656
248.10835	92.16165	454.84232	117.595474	224.51181	64.98662	355.1797	152.10239	145.57143	126.8	168000	122013.98	3900634.8	442.99768	-121.66888	122015.39	3900679.5	440.36444	-100.01249	1893.2059	60523.555	54.114323	-14.889451	-120.60314	13.580662	13.572529	873.3139	2384.480194091797
216.22157	117.228584	421.7049	16.669703	383.23346	193.844	815.4399	81.1482	135.84616	274.1	170000	120142.234	3840797.8	473.1924	-104.588005	120142.72	3840813.0	458.42065	-121.43188	1818.3207	58129.562	68.17328	-16.122683	-118.68675	13.448453	13.5113	876.4173	2413.8462994098663
310.80478	116.623215	644.8649	152.1405	212.82553	125.18175	364.11902	58.801926	177.53847	144.0	172000	119107.69	3807723.8	481.4522	-88.58757	119108.64	3807755.0	472.04266	-75.29152	1926.7104	61594.652	57.232803	-16.713413	-117.74867	13.821873	13.980778	721.6334	2444.1053285598755
288.5968	89.43028	422.2768	154.69089	144.876	60.606197	324.0518	102.64635	169.18182	102.5	174000	120092.63	3839211.2	513.17834	-95.233536	120092.875	3839220.0	493.6876	-82.69833	2102.6174	67218.18	57.845676	-16.320742	-118.8162	14.632036	14.664596	1047.8654	2469.5651433467865
163.27745	87.03412	411.92783	26.928831	144.97867	5.8805547	154.64168	136.47198	111.57895	102.1	176000	122179.18	3905916.2	502.41116	-99.213425	122180.6	3905961.8	502.07245	-129.98293	2436.598	77895.086	62.805603	-20.0003	-120.80875	16.073298	16.138704	789.79144	2498.9435074329376
