AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	StepsPerSecond	Time
4931.571	20.039062	4951.61	4911.5317	2784.5552	1608.4515	4670.2124	808.9483	1000.0	616.2	298000	302.0959	302.09518	33.574272	32.674862	-303.48315	983.53876	6179.333799600601
4742.1807	131.72119	4873.902	4610.4595	4859.868	71.59471	4946.7305	4700.57	1000.0	1000.0	300000	304.1192	304.11957	33.123962	32.804848	-305.55164	894.9641	6226.083372592926
4660.546	63.941162	4724.487	4596.6045	4077.5007	1310.3848	4862.907	1270.6473	1000.0	859.2	302000	306.20712	306.20758	32.52609	31.853285	-307.6474	971.8063	6270.561357975006
4884.226	29.717285	4913.9434	4854.509	4715.122	73.23431	4835.1235	4580.213	1000.0	1000.0	304000	308.61325	308.6132	32.993454	32.55753	-310.04794	994.0436	6316.748651504517
3318.3455	1299.2332	4617.5786	2019.1123	4749.2646	134.74443	4869.639	4393.3984	814.0	1000.0	306000	310.6188	310.61932	31.624775	31.762823	-312.02203	1216.916	6366.284480810165
4818.5747	41.276855	4859.8516	4777.298	4143.811	1039.4375	5026.2783	2021.8616	1000.0	861.3	308000	312.42	312.41977	33.26987	32.295662	-313.76013	916.4787	6409.854643583298
4739.2793	98.62012	4837.8994	4640.659	4104.5693	1177.6498	4916.5913	1468.427	1000.0	854.2	310000	313.72327	313.72342	32.01292	31.214342	-315.09174	1178.5675	6454.813747406006
4658.425	129.24487	4787.6694	4529.1797	4404.8633	898.8915	5002.5425	2282.413	1000.0	911.2	312000	314.96063	314.96234	33.095577	32.491695	-316.3293	1012.5112	6500.187754392624
3244.058	1589.3661	4821.4717	849.8429	4785.4077	128.87206	4919.7715	4530.5	692.75	998.9	314000	316.47644	316.47562	33.79246	33.082314	-317.88095	1107.6254	6547.656571865082
4719.615	24.5	4744.115	4695.115	4855.7275	75.60825	4930.517	4696.959	1000.0	1000.0	316000	317.98294	317.98328	34.285416	33.375237	-319.3886	1168.2137	6595.060901880264
4749.999	249.03369	4999.0327	4500.9653	4304.931	1151.0583	5161.6226	1682.1208	1000.0	888.6	318000	319.3479	319.3469	33.93269	33.732018	-320.73376	1107.9843	6638.845665693283
4780.327	13.79541	4794.1226	4766.5317	4879.116	446.28473	5119.73	3559.3904	1000.0	975.2	320000	321.16846	321.16876	33.780483	33.153477	-322.57632	1228.7798	6683.934844255447
3124.337	1503.3124	4627.6494	1621.0245	4404.78	832.96735	4833.744	1921.9554	681.5	944.2	322000	322.85562	322.8556	34.20185	33.913155	-324.23856	894.631	6730.282157659531
3833.0437	1462.2118	4885.359	1765.2734	4785.234	129.41049	4919.667	4506.1895	799.0	1000.0	324000	324.39667	324.3979	33.339005	32.97602	-325.7491	1223.8656	6777.750709533691
4936.1006	12.203369	4948.3037	4923.897	4782.043	674.9151	5085.704	2767.201	1000.0	958.3	326000	325.64206	325.64288	33.550602	33.591595	-327.03687	1167.5092	6823.112194776535
5010.574	161.74292	5172.317	4848.831	4684.4624	265.63077	5099.132	4065.0344	1000.0	991.0	328000	327.41934	327.41815	32.954636	32.58419	-328.76816	1194.6202	6868.562259674072
4926.908	3.6330566	4930.5415	4923.2754	4963.5747	58.38831	5034.464	4842.6826	1000.0	1000.0	330000	329.00867	329.0083	32.583786	31.856815	-330.37555	998.74585	6915.026666641235
5039.4146	41.54541	5080.96	4997.869	4334.609	1080.1724	5057.7583	2145.6467	1000.0	897.7	332000	330.5546	330.55548	35.17743	34.8442	-331.93073	1169.0363	6960.258015632629
4961.594	137.23828	5098.8325	4824.356	4669.534	441.2799	5077.1094	3387.788	1000.0	970.8	334000	332.1194	332.11777	33.928905	33.27821	-333.46518	1096.9768	7004.4764523506165
4428.013	606.0133	5034.0264	3821.9998	5120.561	247.11096	5260.8022	4387.6196	902.5	984.9	336000	333.42065	333.42093	33.969532	33.27369	-334.77823	1377.0284	7050.150076150894
4885.532	43.609375	4929.1416	4841.923	4981.9736	162.31238	5191.1685	4555.457	1000.0	1000.0	338000	334.80582	334.80603	34.626404	33.945724	-336.10526	889.55194	7096.851228952408
4932.251	156.31812	5088.569	4775.9326	5026.3735	826.1319	5713.558	2698.3354	1000.0	954.6	340000	336.11282	336.11444	33.16412	32.502724	-337.46402	936.2228	7142.043936491013
5076.0146	70.568115	5146.5825	5005.4463	5051.8877	77.83601	5203.4863	4939.2847	1000.0	1000.0	342000	337.61954	337.61884	32.969173	32.439392	-338.97424	1231.3877	7188.26379942894
3903.661	780.8119	4992.233	3198.8794	4995.089	83.67412	5121.0703	4780.1064	775.0	1000.0	344000	339.12833	339.13	32.732998	32.34458	-340.41974	1015.1622	7234.535015821457
5137.304	14.794434	5152.0986	5122.51	4846.9453	20.383379	4878.9463	4807.712	1000.0	1000.0	346000	340.216	340.21564	33.274055	33.037846	-341.55746	1248.6799	7280.965581417084
3817.3162	1030.4392	4847.7554	2786.877	5002.7715	105.85333	5128.8574	4831.1484	778.5	1000.0	348000	341.30502	341.30646	32.596302	32.618805	-342.60693	1260.5367	7325.028334379196
5260.5444	124.666016	5385.2104	5135.8784	4274.2417	1601.4271	5134.9277	52.164375	1000.0	856.8	350000	342.82214	342.82196	33.953194	32.99473	-344.13522	1209.9794	7368.7881689071655
5174.9663	56.321777	5231.288	5118.6445	2933.3154	1901.0499	4907.8496	48.0289	1000.0	624.9	352000	344.1595	344.16122	31.367682	30.327194	-345.42917	1230.6675	7408.8075749874115
4562.732	558.5902	5121.3223	4004.1418	5139.884	154.85283	5260.104	4765.8926	887.5	994.9	354000	345.26562	345.26514	32.946335	32.094994	-346.57224	1281.2512	7454.864118337631
5003.086	137.875	5140.961	4865.211	4955.641	403.16275	5153.536	3755.8533	1000.0	975.7	356000	346.1311	346.13272	31.565664	30.222704	-347.40775	1049.3873	7500.800055265427
4828.4165	387.20694	5204.1045	4295.554	4489.0234	841.88074	5284.5347	2616.075	958.3333	900.3	358000	347.40564	347.4048	32.594063	32.025097	-348.64224	1139.7104	7543.966532468796
3915.4434	890.93933	4806.383	3024.5042	5176.025	833.1	5665.4497	2717.3677	813.5	952.6	360000	348.63254	348.6335	33.686005	32.80678	-349.96112	1328.831	7588.40607213974
4967.6885	30.182373	4997.8706	4937.506	5052.299	409.3035	5484.5474	3911.204	1000.0	977.7	362000	350.11377	350.11462	31.998867	31.638628	-351.47705	978.9141	7634.81663775444
3725.9375	1974.6075	5191.272	934.57935	2508.6501	1469.526	5113.0293	1194.5631	741.0	522.1	364000	351.89737	351.8961	34.04069	33.351204	-353.16895	1080.6589	7674.25178694725
5164.767	4.0185547	5168.7856	5160.7485	4889.918	82.04501	5018.518	4712.556	1000.0	1000.0	366000	352.93057	352.93155	32.334724	31.577589	-354.17355	1034.013	7720.227024078369
5027.665	33.120605	5060.7856	4994.5444	4892.4644	298.13782	5205.7637	4116.994	1000.0	983.9	368000	354.05783	354.05792	32.398335	30.960703	-355.3322	1337.2335	7764.656524419785
5101.1987	32.441895	5133.6406	5068.757	5112.501	82.59791	5327.1797	5001.053	1000.0	1000.0	370000	355.48544	355.48447	32.960506	32.936874	-356.76218	957.1407	7811.492163896561
4714.9097	298.17188	5013.0815	4416.738	4758.8696	833.51526	5187.4688	2274.811	937.5	949.1	372000	356.81042	356.81027	31.53529	31.444895	-358.10107	953.0911	7855.7572231292725
5129.618	92.531	5222.1494	5037.0874	4787.639	941.5974	5410.5933	2213.6165	1000.0	923.6	374000	358.04764	358.04828	33.822563	33.52436	-359.2687	990.90247	7900.19775724411
4953.1436	106.028564	5059.1724	4847.115	4549.8174	964.8818	5043.8267	1669.2234	1000.0	938.1	376000	359.2838	359.2838	32.413387	31.820692	-360.53152	953.0574	7950.050241470337
5066.667	128.43726	5195.1045	4938.23	4907.2686	395.72174	5145.62	3757.195	1000.0	976.7	378000	360.33917	360.3401	32.22995	31.306046	-361.59714	928.3251	7998.776129722595
5116.911	139.15112	5256.0625	4977.7603	5047.682	102.3724	5193.1694	4872.9336	1000.0	1000.0	380000	361.4662	361.4666	32.019047	31.553028	-362.69656	1051.1807	8046.670944690704
5051.6055	236.21924	5287.8247	4815.386	4501.7954	802.5308	5073.463	2620.9072	1000.0	921.9	382000	362.1542	362.1544	32.668224	32.80805	-363.358	974.2511	8092.7534375190735
4921.2803	34.759277	4956.0396	4886.521	4662.3774	479.5053	5271.878	3775.2192	1000.0	923.5	384000	362.69693	362.69775	33.131912	32.61198	-363.9257	857.2241	8138.122374534607
3401.9753	1996.7587	5006.489	587.3272	5030.217	74.455414	5129.8076	4888.9663	721.0	1000.0	386000	363.6737	363.6724	31.752117	31.757526	-364.90958	855.1654	8187.559810876846
5296.837	189.22485	5486.062	5107.6123	4828.391	310.17435	5087.1343	4155.012	1000.0	983.2	388000	364.48724	364.4877	32.859097	31.644419	-365.6978	904.2713	8232.942455768585
5193.296	141.32983	5334.6255	5051.966	4233.3267	1383.4763	5017.2524	161.02335	1000.0	907.4	390000	365.40118	365.401	31.71123	31.584528	-366.61462	1026.7853	8278.581210136414
4787.331	16.67163	4804.0024	4770.659	4654.237	1254.6963	5280.4717	901.5538	1000.0	922.5	392000	366.4212	366.42194	31.748005	30.824263	-367.63852	1295.6587	8322.55672955513
5150.5923	45.575195	5196.1675	5105.017	5028.7065	244.36475	5265.235	4512.398	1000.0	987.0	394000	367.33026	367.3296	32.80669	32.426785	-368.5447	893.3619	8367.927911996841
5299.498	126.06958	5425.568	5173.4287	3793.1711	1356.7764	4781.9834	1424.9802	1000.0	806.9	396000	367.9371	367.93857	32.634396	31.993628	-369.12595	1102.9222	8411.460265159607
2191.8616	2051.6084	5082.0464	525.9298	5244.407	215.08353	5389.0938	4612.4414	461.33334	989.9	398000	368.89236	368.8926	30.97414	30.25949	-370.09174	846.2554	8458.891788482666
5210.766	153.9458	5364.712	5056.8203	4695.8423	890.0173	5208.731	2061.302	1000.0	948.3	400000	369.97397	369.97302	30.031872	30.222334	-371.17645	1077.947	8502.66028380394
5124.1953	156.18384	5280.379	4968.011	4418.8076	911.63947	4985.5034	1848.6156	1000.0	911.5	402000	370.42798	370.42722	31.340425	30.667141	-371.56204	1080.6683	8547.172033071518
5173.6475	32.718506	5206.366	5140.929	3459.397	1525.9719	5290.425	1460.9712	1000.0	694.8	404000	370.97803	370.9787	32.57341	31.93189	-372.11932	976.572	8588.841864585876
5109.426	47.66748	5157.0933	5061.7583	5197.576	51.543457	5286.5493	5117.4175	1000.0	1000.0	406000	371.62238	371.62204	31.42927	31.13963	-372.773	1220.2562	8633.548087120056
5107.7637	87.48657	5195.25	5020.277	5332.6455	155.08752	5613.202	5096.6494	1000.0	1000.0	408000	372.22473	372.22452	31.508448	31.43327	-373.37057	1062.8119	8679.719438314438
5310.259	3.2492676	5313.508	5307.0093	4900.7715	838.5207	5505.8247	2841.0515	1000.0	932.8	410000	373.07074	373.0711	31.304035	30.444971	-374.1945	1247.7407	8725.219413995743
5176.9473	56.831055	5233.7783	5120.116	5149.417	92.37177	5279.7515	5029.773	993.0	1000.0	412000	374.05582	374.0557	31.227003	30.957647	-375.161	1163.2417	8769.482139110565
5309.498	230.38843	5539.8867	5079.11	5205.2905	31.444958	5279.6963	5173.597	1000.0	1000.0	414000	374.52002	374.51898	31.823349	30.650373	-375.61093	1093.2206	8813.926689386368
5222.5674	3.329834	5225.8975	5219.238	4681.1753	892.7199	5288.671	2506.5935	1000.0	916.9	416000	375.2012	375.2019	31.748426	31.01225	-376.33463	1003.9739	8857.347291231155
4813.4185	443.7054	5131.2744	4185.9424	4911.6646	403.41718	5354.172	3893.3608	918.0	966.7	418000	375.84378	375.8443	30.733696	29.896475	-376.934	1032.4249	8903.425031423569
5008.2646	39.88208	5048.147	4968.383	3935.5168	1118.4938	4894.7607	2006.434	1000.0	825.7	420000	376.61206	376.61356	30.64537	30.860666	-377.7153	889.4771	8948.774683237076
5239.529	20.215332	5259.744	5219.3135	5075.827	437.90445	5296.598	3767.965	1000.0	975.0	422000	377.33636	377.336	31.97404	31.223532	-378.42075	1362.5126	8994.051369428635
5028.6963	66.051025	5094.747	4962.645	4698.925	1374.3195	5755.1357	1339.42	1000.0	883.8	424000	377.96268	377.96307	31.726368	30.846613	-379.0425	1149.0137	9036.888769626617
1987.0231	1837.487	5012.924	450.43106	4654.927	1301.7874	5433.1665	777.6164	421.75	914.2	426000	378.2763	378.2762	32.215103	31.018295	-379.33563	980.5026	9082.799274921417
5197.045	72.16138	5269.206	5124.8833	3736.6985	1665.9885	5160.3115	469.8983	1000.0	742.5	428000	378.81702	378.81665	30.581474	30.54262	-379.8658	1174.3018	9124.680443763733
3582.7773	1512.5444	5130.908	1530.3717	4748.253	683.38934	5121.9473	2828.6604	715.3333	937.7	430000	379.38208	379.3824	32.820454	32.385277	-380.4211	1108.0153	9172.954414844513
5202.0786	166.30225	5368.381	5035.7764	4762.1133	777.7142	5303.9717	2594.9875	1000.0	931.4	432000	380.27362	380.27448	30.803299	30.099833	-381.34155	1085.4277	9216.584125518799
5338.307	30.59668	5368.904	5307.7104	4977.493	256.7908	5154.0957	4255.5747	1000.0	979.1	434000	381.56787	381.56717	31.777851	31.482838	-382.64255	1212.2295	9261.727788209915
5308.6484	31.805908	5340.454	5276.8423	5174.7783	160.21632	5501.8276	4926.5835	1000.0	1000.0	436000	382.19733	382.19913	33.09686	32.561813	-383.24307	1026.5511	9306.767718315125
3360.1902	1535.1091	5509.152	2018.6649	3999.4194	1999.718	5382.339	460.2187	647.3333	768.1	438000	383.1685	383.1691	31.600672	31.081865	-384.24872	1009.6677	9349.485661745071
4718.23	492.3545	5210.5845	4225.8755	2806.3572	2353.2097	5213.8228	449.52087	1000.0	562.8	440000	383.5995	383.59875	31.787153	31.910717	-384.65424	1237.6362	9386.484913110733
5296.4673	39.330566	5335.798	5257.1367	4877.616	830.90015	5521.9336	2795.7087	1000.0	916.9	442000	383.6847	383.68436	32.660995	31.946344	-384.66455	1087.5332	9430.182868480682
5194.691	105.274414	5299.9653	5089.4165	4900.104	1071.5745	5645.1006	2663.334	1000.0	906.3	444000	384.41156	384.41364	30.73972	30.000626	-385.43076	942.303	9473.471730232239
5305.415	6.351074	5311.766	5299.064	5205.851	472.6843	5545.459	3816.2493	1000.0	967.0	446000	384.9073	384.90643	31.690506	30.96351	-385.92563	1179.4027	9519.759366512299
5335.5186	42.304688	5377.823	5293.214	5460.245	112.98717	5692.641	5263.7114	1000.0	1000.0	448000	385.6511	385.65	30.84993	30.164352	-386.65576	1035.4839	9564.744448900223
5141.0557	66.40552	5207.4614	5074.6504	5226.484	45.76561	5323.5757	5153.7847	1000.0	1000.0	450000	386.07477	386.07516	32.468483	31.72096	-387.0768	891.14923	9611.522016763687
3386.7695	1149.8687	4971.0996	2277.2397	4255.7275	1678.7548	5247.7207	895.5846	675.3333	845.2	452000	386.81125	386.8111	31.517519	30.94502	-387.83493	1015.896	9654.948252916336
4573.932	726.9341	5300.866	3846.998	2285.4062	2249.9404	5104.0366	421.47552	865.0	475.7	454000	387.29706	387.29727	33.385	33.208035	-388.29575	1063.6647	9691.2507853508
5140.6714	14.590332	5155.2617	5126.081	4454.234	1227.102	5184.819	1070.3644	1000.0	884.5	456000	387.67776	387.6787	30.375248	29.969946	-388.63818	1060.0161	9734.67837715149
5247.04	86.66333	5333.703	5160.3765	1405.1533	1850.9791	5192.7886	473.78366	1000.0	303.7	458000	387.82068	387.82303	31.190834	30.8569	-388.7527	832.1915	9776.558941602707
5059.7227	328.4973	5388.2197	4731.225	4308.2256	1050.8936	5615.5117	3039.7292	1000.0	795.7	460000	388.01694	388.01807	31.2995	30.4061	-388.99136	1040.8517	9819.329624414444
4990.4424	344.4231	5334.865	4646.019	5229.663	117.75472	5384.744	5033.759	935.5	1000.0	462000	388.1376	388.13763	29.6556	29.551043	-389.06506	1128.128	9863.589685440063
5260.1035	127.943115	5388.0464	5132.16	4963.4937	894.16095	5417.348	2355.154	1000.0	935.8	464000	388.79416	388.79443	28.850605	28.261406	-389.7132	1364.3302	9907.870589017868
3538.8242	2199.0635	5272.97	436.04703	4690.425	869.91223	5599.4644	2967.3892	708.0	907.4	466000	389.27286	389.27295	30.014622	29.879934	-390.24802	1156.093	9951.737492799759
4000.842	838.7403	5186.641	3382.6736	5049.079	75.21608	5198.1816	4944.3843	764.6667	1000.0	468000	390.21524	390.21637	30.244177	30.104372	-391.19272	1265.3335	9995.592519760132
5319.97	86.42432	5406.3945	5233.546	4019.7454	1863.6738	5547.7676	470.36923	1000.0	761.9	470000	390.22012	390.21954	28.316204	28.658709	-391.16608	1088.3379	10036.552704811096
5234.325	59.937744	5294.2627	5174.387	5503.2646	70.4596	5571.0674	5353.786	1000.0	1000.0	472000	391.1176	391.11966	29.685837	29.58534	-392.0783	1383.358	10080.72569155693
5297.554	157.13867	5454.693	5140.4155	4176.559	1900.361	5373.996	397.0721	1000.0	811.8	474000	392.05136	392.05283	30.112595	29.210903	-392.96826	1255.2596	10121.852240800858
4929.0615	426.12207	5355.1836	4502.9395	2801.9155	2094.9773	5458.4263	456.9379	912.0	565.8	476000	392.6097	392.60965	30.038149	30.197054	-393.54077	1161.5952	10159.60699224472
3743.4646	882.7359	4936.0376	2827.5515	4096.7026	1704.2273	5342.519	469.0439	737.0	800.3	478000	393.01828	393.01935	28.690203	28.589426	-393.9327	1205.6715	10202.817589998245
3713.8328	2278.8843	5432.54	493.4401	5267.9346	79.60261	5385.7437	5159.523	711.3333	1000.0	480000	393.34634	393.34647	29.97316	29.379421	-394.28632	1033.8314	10248.273603439331
3524.2734	1863.1924	5387.466	1661.0809	4809.7075	679.1585	5314.8413	2847.6252	694.0	958.1	482000	394.13205	394.13284	30.54921	30.417776	-395.053	1137.8223	10292.813925981522
4657.604	822.59454	5288.706	3495.7227	4752.453	585.5637	5244.495	3484.1008	889.6667	926.2	484000	394.88782	394.88763	30.676704	30.45095	-395.80255	1204.5726	10335.876908540726
5249.9355	52.72412	5302.6597	5197.2114	3798.9214	1041.0166	5394.775	2467.404	1000.0	712.8	486000	395.4884	395.48956	30.786224	30.202667	-396.42224	1049.5	10375.064072847366
5216.997	126.45215	5343.449	5090.545	4777.8584	1240.221	5435.065	1096.3112	968.0	927.9	488000	395.99734	395.99756	30.621	30.30503	-396.9359	891.16376	10418.416610956192
3235.711	2173.0354	5408.746	1062.6755	4835.5186	1428.5809	5390.616	553.3694	628.0	914.6	490000	396.44647	396.44824	29.746601	29.184803	-397.37976	915.37964	10462.50585770607
5334.79	227.91675	5562.7065	5106.873	5389.4443	43.79576	5458.5366	5320.409	1000.0	1000.0	492000	397.27823	397.27902	30.955235	30.245352	-398.1751	947.4572	10508.045257806778
3644.4287	1780.5748	5222.576	1156.0145	5418.9805	216.67188	5563.6094	4789.6724	724.3333	989.3	494000	397.80472	397.80368	28.937895	29.043758	-398.71048	858.6525	10554.875402212143
3434.4788	1020.1234	4818.6187	2390.1372	4888.7627	1475.3466	5502.5806	473.98007	684.3333	913.4	496000	398.1519	398.15326	30.187887	29.861198	-399.03326	944.7937	10598.29255104065
3567.0417	1252.7797	5181.0713	2127.2812	4736.935	964.3423	5477.107	2442.574	677.3333	898.6	498000	398.586	398.58755	31.97382	31.427843	-399.49356	1162.929	10641.237194299698
3862.1375	1134.6265	5395.3286	2685.5918	5202.2573	233.81488	5421.1562	4580.1484	728.0	1000.0	500000	399.08157	399.08105	31.79192	31.377132	-399.9835	847.17426	10686.614896535873
4182.299	1633.0668	5380.2373	1873.3387	4418.3525	1399.0746	5061.363	231.04657	784.6667	910.1	502000	399.25098	399.2504	31.679836	31.120531	-400.13043	1002.5594	10730.222072601318
3939.6145	1135.4875	5075.102	2804.127	4858.3994	727.44073	5676.7925	3586.4575	791.0	895.2	504000	399.96945	399.9697	30.313875	30.301891	-400.81274	917.53674	10773.420754432678
5102.1465	48.227783	5150.374	5053.9185	4204.494	1561.8014	5762.5293	726.07495	1000.0	789.8	506000	400.2287	400.2298	32.952976	31.984892	-401.07434	908.8409	10816.054608345032
5265.977	66.65381	5332.631	5199.323	4738.6865	1113.8206	5592.3228	2384.6958	1000.0	902.1	508000	400.44983	400.44904	30.032854	29.44361	-401.29163	896.12787	10861.024992227554
5273.276	167.72217	5440.998	5105.5537	5160.1963	117.27097	5420.4844	5029.4136	1000.0	1000.0	510000	401.0774	401.0781	31.869085	31.93241	-401.97244	902.96625	10906.482942342758
4855.6914	33.42798	4889.119	4822.263	4783.93	1209.0004	5621.482	1926.5767	1000.0	891.5	512000	401.28366	401.28522	30.60693	30.167137	-402.1415	828.3736	10951.241254091263
5142.8623	192.67651	5335.539	4950.186	4489.2764	1552.8295	5369.2256	1367.4727	1000.0	864.8	514000	401.96378	401.9643	31.093668	30.946718	-402.83847	968.8695	10994.56672501564
