AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
260.83707	138.91498	413.04755	56.701027	324.2624	375.08597	1077.6965	46.813416	455.25	278.2	116000	15968.137	254492.23	98.75424	-36.41566	15968.197	254493.17	97.64749	-23.497879	-724.7799	11551.25	35.847168	-15.529839	-63.024345	1.2851305	1.2502363	892.80676	1274.211163520813
427.6785	62.635376	490.31387	365.04312	802.53204	379.66928	1149.5983	85.72413	1000.0	756.9	118000	16131.116	257089.7	98.54628	-25.249786	16131.179	257090.72	96.35418	-22.288609	-724.7624	11550.97	31.918213	-15.357672	-63.65994	1.27196	1.2386079	984.8408	1298.5471382141113
116.28079	79.79718	197.66939	15.48877	664.99255	405.9182	1185.7832	168.05362	381.66666	585.8	120000	16289.24	259609.78	97.107346	-24.298101	16289.267	259610.19	97.56414	-35.53275	-727.3443	11592.117	29.08071	-16.006851	-64.2816	1.2601439	1.2338594	955.2025	1321.0033242702484
386.11316	159.6143	588.0653	197.80676	691.1655	459.90787	1279.3851	65.56903	722.3333	587.8	122000	16455.844	262265.03	97.66348	-21.569532	16455.928	262266.34	97.18972	-20.374075	-733.4797	11689.899	29.041452	-14.101635	-64.92124	1.2730424	1.2545093	902.6224	1343.6502809524536
291.26224	66.7171	379.80792	218.76701	961.8877	356.634	1372.3517	157.26042	506.66666	834.1	124000	16597.617	264524.6	99.422325	-25.778692	16597.637	264524.84	99.92489	-45.213833	-734.21936	11701.688	32.11477	-18.198143	-65.47059	1.2891321	1.2868394	845.31964	1369.17267203331
354.9915	22.541437	371.57004	323.12177	780.5548	356.02795	1177.2073	50.04285	778.0	696.4	126000	16718.021	266443.5	97.5786	-33.579704	16718.021	266443.5	98.9534	-32.771862	-733.70337	11693.463	31.01186	-16.228199	-65.94339	1.2837068	1.2684984	812.3145	1393.914939880371
159.95125	119.23936	429.0205	31.457018	732.76184	381.90915	1199.4937	42.571648	186.14285	620.7	128000	16828.416	268202.9	96.95243	-52.493465	16828.443	268203.38	99.20981	-30.765285	-731.31244	11655.358	40.900436	-15.751114	-66.355125	1.423105	1.4320488	918.4746	1416.805372953415
287.66113	151.22472	442.40506	52.14839	676.0519	386.09958	1235.1946	198.88315	475.83334	614.6	130000	16926.402	269764.56	97.304855	-29.895313	16926.393	269764.44	98.77305	-41.334587	-730.7577	11646.517	34.631996	-16.84767	-66.7282	1.4072967	1.4101834	910.50464	1440.065131187439
182.82097	100.8896	337.22906	45.65283	710.15735	477.4401	1281.1489	36.375935	311.5	641.0	132000	17026.953	271367.1	99.2887	-31.456848	17026.979	271367.5	101.660545	-24.992918	-727.9195	11601.282	36.02058	-14.4086075	-67.109985	1.4572836	1.457513	958.21533	1463.292890071869
321.51602	56.345	377.86102	265.17102	452.9096	445.01584	1211.9579	30.399212	1000.0	366.3	134000	17107.34	272648.25	99.15059	-51.790382	17107.322	272648.0	98.769646	-50.88178	-727.6635	11597.203	37.264473	-14.529508	-67.43276	1.4394755	1.4235181	929.3914	1483.429827928543
286.14993	48.27076	339.0142	222.31291	922.96063	295.86728	1154.9913	255.18427	737.3333	848.5	136000	17207.336	274241.94	99.67859	-26.60493	17207.383	274242.7	100.15683	-30.887445	-724.45483	11546.067	38.153706	-16.622818	-67.81958	1.3890342	1.387851	948.3224	1509.5173263549805
130.52116	101.355064	262.90506	16.735615	469.39618	362.57288	964.2505	31.47804	374.33334	438.4	138000	17302.904	275765.03	99.1589	-24.855984	17302.88	275764.7	100.957115	-28.749683	-725.1196	11556.661	45.520134	-15.57545	-68.19913	1.4044678	1.400272	853.0439	1532.2719662189484
157.22101	71.6201	236.77974	63.15569	900.1922	439.25266	1383.0002	42.92032	683.3333	809.5	140000	17396.371	277254.66	99.14861	-34.34728	17396.432	277255.66	99.785255	-34.418224	-728.9828	11618.23	34.392944	-15.358924	-68.56889	1.3722812	1.3533747	877.99475	1558.8668985366821
245.74126	140.58955	386.55728	13.018089	913.14514	476.65543	1523.7855	84.08992	477.8	699.3	142000	17508.947	279048.88	104.33613	-32.50705	17509.008	279049.8	103.326614	-31.925755	-725.9797	11570.369	35.251976	-17.120241	-69.00841	1.3679831	1.3626454	851.4007	1583.168202638626
209.77734	155.65771	445.32974	41.643295	888.34485	433.6004	1390.8453	117.285355	490.2	748.2	144000	17615.879	280753.06	105.15534	-41.160435	17615.916	280753.7	102.54875	-28.167444	-726.97015	11586.155	32.567047	-15.367845	-69.42814	1.3802637	1.3608228	915.3929	1607.702163696289
190.7266	80.17573	267.77444	60.273033	800.8128	580.952	1676.3871	23.374718	361.75	645.2	146000	17711.762	282281.22	103.07212	-42.6791	17711.76	282281.2	104.15368	-25.972157	-730.69775	11645.5625	35.535423	-15.352154	-69.80892	1.3695587	1.3588244	879.21643	1633.444076538086
202.88933	61.80014	298.49548	130.70421	964.41003	372.33746	1342.1099	15.816693	480.4	835.0	148000	17811.64	283873.06	102.53796	-26.464611	17811.643	283873.1	104.16105	-34.181786	-731.88995	11664.564	37.14392	-13.997828	-70.19523	1.3599273	1.3812257	898.96857	1659.219473361969
286.90866	189.97084	542.9004	20.915888	801.6782	632.1126	1764.2963	55.8999	370.5	556.4	150000	17908.428	285415.6	103.18532	-43.316307	17908.498	285416.75	103.834854	-33.682934	-735.7713	11726.422	32.778053	-14.526024	-70.56019	1.428438	1.4280498	858.15656	1681.2631394863129
396.2909	376.49826	933.7383	38.980156	718.34827	484.94223	1341.8362	13.674278	535.75	584.4	152000	17988.748	286695.7	102.24381	-37.36738	17988.795	286696.47	103.95284	-30.128124	-730.9467	11649.531	31.05568	-15.918234	-70.87199	1.4092046	1.3910427	821.8204	1704.7613141536713
290.40274	263.20407	685.08673	49.855637	1227.7211	255.11096	1726.7675	959.8748	534.5	1000.0	154000	18062.535	287871.7	102.823265	-39.598274	18062.537	287871.7	103.4769	-32.999287	-738.0771	11763.17	33.119476	-14.349495	-71.151825	1.4096426	1.4147676	838.6064	1732.434923171997
257.83005	195.17398	518.0331	47.978237	431.54694	452.32654	1419.9814	11.546339	495.0	309.3	156000	18145.488	289193.75	101.8607	-37.33237	18145.568	289195.03	104.89509	-28.220047	-735.8182	11727.168	29.94112	-14.791035	-71.47051	1.4082623	1.4214368	877.55316	1751.8265056610107
207.45413	96.058075	352.34372	67.685326	841.54395	438.49573	1291.2184	161.04851	480.6	735.4	158000	18221.605	290406.88	103.173004	-41.532314	18221.47	290404.7	105.85162	-38.18072	-733.1574	11684.765	31.453524	-15.4113865	-71.778564	1.4214606	1.4226682	836.491	1776.8158423900604
339.96222	5.1487885	345.111	334.81342	778.76776	448.0036	1296.0167	28.003155	1000.0	625.5	160000	18309.121	291801.66	102.83327	-29.056253	18309.168	291802.38	107.261856	-32.28562	-731.17346	11653.1455	28.493397	-16.014246	-72.12417	1.3906212	1.3869694	890.1294	1799.335770368576
305.93967	210.41069	666.37445	98.410065	725.537	422.33258	1059.8843	59.21751	471.0	717.4	162000	18402.453	293289.12	103.76101	-38.656555	18402.525	293290.28	105.269035	-25.683617	-736.7561	11742.118	28.475723	-15.318308	-72.47816	1.4071369	1.4017564	830.70825	1824.299069404602
294.2172	175.88068	494.601	66.409615	855.6953	400.94742	1283.6371	117.09252	682.6667	746.1	164000	18480.014	294525.28	104.355736	-29.5901	18479.99	294524.84	105.70513	-32.05715	-732.6338	11676.418	30.235186	-18.932568	-72.78914	1.3838186	1.3907909	872.03687	1849.8809621334076
174.47966	100.0515	270.1423	21.606386	629.48083	435.98215	1254.97	56.126274	241.0	557.9	166000	18567.232	295915.28	103.5065	-55.753223	18567.258	295915.72	104.59204	-25.3941	-730.7905	11647.041	32.449226	-14.881895	-73.125946	1.4380305	1.4247372	960.6762	1871.800853252411
346.92035	242.941	691.349	98.22429	925.786	406.78906	1364.9236	30.794277	557.5	730.5	168000	18644.402	297145.2	104.03761	-38.316063	18644.424	297145.56	107.409744	-51.36445	-736.17847	11732.911	35.01255	-14.984903	-73.423965	1.4613855	1.4731351	897.04114	1897.2271044254303
327.5392	163.00418	474.81348	31.22571	859.88367	677.5721	1821.3613	12.590923	405.0	605.6	170000	18710.727	298202.25	104.59473	-26.68839	18710.742	298202.53	107.09563	-31.030611	-732.3717	11672.241	32.18856	-14.529126	-73.677956	1.5295762	1.5247743	947.6655	1919.8332324028015
423.79553	222.09328	645.8888	201.70224	854.7806	440.21783	1457.1361	126.95246	1000.0	673.2	172000	18774.736	299222.38	103.18569	-28.96027	18774.648	299221.0	106.25805	-36.349293	-734.51904	11706.465	32.197296	-17.358786	-73.924904	1.4481511	1.4582487	911.2148	1943.8977479934692
264.08292	183.88397	494.28525	48.27572	970.54083	402.67358	1949.7184	514.7665	314.83334	730.7	174000	18851.744	300449.72	104.73703	-38.740707	18851.807	300450.7	104.47971	-26.284369	-731.55176	11659.172	33.410698	-13.84355	-74.22327	1.5072733	1.4983299	973.3422	1967.099097251892
