AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageMinRatio	StdMinRatio	MaxMinRatio	MinMinRatio	AverageMaxRatio	StdMaxRatio	MaxMaxRatio	MinMaxRatio	StepsPerSecond	Time
425.499	82.246666	658.79755	328.44962	439.22144	41.016052	521.15765	371.81683	82.458336	82.9	146000	142.12587	142.1266	7.083933	7.1354194	7.893481e-10	73.061134	2.9322681	84.64644	63.795998	-869.3223	13854.825	-1.4484663	-4.8692718	0.90132207	0.021148624	0.9420884	0.7841087	1.0844921	0.016842207	1.2921085	1.0523161	621.56323	2799.3636326789856
441.93286	84.6668	761.97284	346.06537	439.93115	50.781475	548.64453	378.4869	85.041664	85.7	148000	142.76695	142.76733	7.0058436	7.036431	7.168866e-10	72.80742	2.8652842	82.3533	62.707405	-869.2928	13854.358	-1.4408056	-4.99033	0.9021393	0.02040586	0.94224954	0.77785206	1.0842264	0.01641959	1.1826843	1.0512761	617.608	2838.685306072235
423.82437	56.632328	514.10406	311.07816	496.8164	63.06976	608.50006	408.78857	81.916664	95.8	150000	143.34915	143.34914	7.054487	7.0054307	9.318292e-10	72.989105	3.034432	84.46185	63.888462	-869.1636	13852.296	-1.4224697	-5.0255785	0.901295	0.021633822	0.9415207	0.70722014	1.0844183	0.016221523	1.1659052	1.0520517	651.1793	2878.1353013515472
454.57617	92.33326	684.7563	344.95895	474.6927	46.60527	544.8507	401.69604	88.04348	89.8	152000	143.91483	143.91518	6.914079	6.9212437	8.030498e-10	72.89073	2.876876	83.30082	61.72333	-869.2602	13853.839	-1.4108557	-4.87765	0.9010189	0.02123633	0.9404189	0.71624196	1.0847827	0.017320294	1.229687	1.0529225	639.63074	2917.44420003891
437.23352	61.217422	568.9491	316.19385	458.22272	46.36014	530.4334	391.67853	84.434784	86.2	154000	144.58305	144.58247	6.994012	6.983041	1.1997756e-09	72.82481	2.9786665	82.8564	64.42923	-869.3892	13855.897	-1.4317939	-4.9490266	0.9009977	0.021569893	0.9403888	0.72753155	1.0850422	0.017091881	1.2501105	1.0543215	650.2441	2956.7374823093414
449.80005	74.96795	675.94293	324.0478	489.68765	49.042374	566.6649	413.75095	87.521736	92.6	156000	144.83585	144.83627	6.977197	7.0111904	8.799562e-10	73.10271	2.8667681	85.35264	64.546555	-869.4138	13856.284	-1.398348	-4.781186	0.9013206	0.020534985	0.9390247	0.7703142	1.0842233	0.016587825	1.2350054	1.0503078	637.7825	2996.350110769272
428.65985	59.05352	561.0892	315.2357	534.0819	39.125507	609.0301	467.94394	82.16	102.1	158000	145.36732	145.36752	6.964313	6.959428	8.187694e-10	72.8442	2.985219	81.63578	61.785313	-869.3565	13855.373	-1.4297541	-4.7945423	0.90120417	0.02012294	0.941645	0.77745515	1.0847152	0.01601246	1.185812	1.0546167	648.56476	3035.678291797638
458.2817	113.6578	788.6705	342.88495	509.86865	55.411354	613.4566	450.5943	89.13636	98.0	160000	145.92493	145.92505	6.8741927	6.9221377	7.823649e-10	72.73503	3.0394733	83.43742	64.09406	-869.418	13856.349	-1.4399881	-4.71742	0.90097654	0.020023951	0.9411645	0.7853411	1.0853199	0.017279873	1.263507	1.0499356	632.40814	3075.160275697708
456.1451	69.73732	620.55615	312.8049	491.57578	34.54626	538.7002	434.04187	87.91304	93.0	162000	146.36955	146.36978	6.895787	6.9719286	1.0661629e-09	72.04978	2.9807584	82.08093	63.521652	-869.4102	13856.2295	-1.4270903	-4.8799133	0.89845204	0.021634711	0.9399052	0.7567149	1.0870361	0.017365681	1.2044845	1.0564947	650.9747	3114.509758234024
442.5447	79.00952	690.89935	313.09756	516.72675	23.6258	565.84283	478.39087	86.73913	103.1	164000	146.87622	146.87541	6.8724737	6.956642	8.344403e-10	71.86845	3.0457246	82.5546	62.390297	-869.2959	13854.41	-1.4075214	-4.7740283	0.89844817	0.02167993	0.94201934	0.73266476	1.0871838	0.017917536	1.2551671	1.0537885	658.15436	3154.214768409729
431.72855	62.200924	576.7316	348.87018	508.80084	44.112972	578.50604	437.33133	82.958336	97.0	166000	147.23207	147.23276	6.963309	6.9840274	8.700762e-10	72.00655	2.9953666	82.335594	61.20406	-869.3699	13855.579	-1.4201034	-4.783314	0.89870876	0.021151442	0.9367561	0.79239094	1.0886298	0.017719131	1.1960527	1.0531063	648.37634	3193.4712998867035
461.9673	69.83263	618.26404	368.33203	517.43976	40.049458	602.8728	468.31256	89.86364	100.2	168000	147.49039	147.49008	6.9401426	7.052966	1.1941863e-09	72.12317	3.042577	83.30533	61.72113	-869.3075	13854.585	-1.3661022	-4.8336916	0.8978739	0.021390991	0.9380885	0.7582489	1.088981	0.019311009	1.2577357	1.0524571	662.2068	3232.7460482120514
485.05777	117.68978	761.73047	309.99258	517.6066	42.080235	572.344	431.86884	98.42857	102.0	170000	147.83269	147.83278	7.0486283	7.0965586	1.9106847e-09	72.726326	3.077342	84.88301	63.460476	-869.2837	13854.204	-1.3895305	-4.7455864	0.89831823	0.021323685	0.9389902	0.76069385	1.0886775	0.018035296	1.214948	1.054244	641.0764	3272.3969690799713
441.68774	69.73725	668.96124	357.50668	495.50766	46.204247	577.0516	406.71304	84.73913	95.6	172000	148.07791	148.07843	7.0884895	7.11283	1.7108146e-09	72.783875	3.0797305	88.11071	62.633568	-869.3807	13855.754	-1.3888037	-4.8723793	0.8991501	0.020626426	0.94140774	0.77053833	1.087167	0.016440293	1.1715204	1.0557293	623.77136	3311.7959830760956
460.71234	81.49799	618.30237	331.16357	541.3198	76.261795	724.8472	453.93805	88.73913	106.8	174000	148.5712	148.57088	7.1283975	7.220064	1.0458377e-09	73.32197	3.0627294	83.94917	63.06359	-869.4054	13856.149	-1.3721019	-4.994644	0.89859307	0.022145081	0.93852144	0.7168621	1.0880598	0.017551845	1.2397914	1.0518504	651.9505	3351.3962364196777
443.97635	66.403824	612.9699	351.90512	499.95844	47.452946	567.3225	422.04745	86.478264	97.7	176000	148.89322	148.89407	7.102431	7.187691	1.6139582e-09	73.08212	3.0476325	84.09633	63.142857	-869.2404	13853.516	-1.3738214	-4.801763	0.8988491	0.021479676	0.9393075	0.7579505	1.0888394	0.018589959	1.2194145	1.0562004	628.9509	3391.0503358840942
484.98102	82.03305	670.6599	356.4113	477.40952	50.386635	561.1902	402.35583	94.52381	91.5	178000	149.18387	149.18376	7.074719	7.2178106	2.1652793e-09	73.11514	3.0226605	84.618004	62.111015	-869.3398	13855.102	-1.3611982	-4.801626	0.8980514	0.022283139	0.9391351	0.6906428	1.0897295	0.018472813	1.2566216	1.054552	645.9875	3430.312144756317
443.8793	47.813374	548.8226	349.10745	515.2921	46.50386	614.10364	457.12314	87.478264	98.2	180000	149.33138	149.33185	7.139996	7.236653	2.7158797e-09	73.65573	3.148305	84.38832	63.81496	-869.3121	13854.659	-1.3627844	-4.7482796	0.89824146	0.021837099	0.9372429	0.71638596	1.0901424	0.018024975	1.2402958	1.0569676	651.0805	3469.7575147151947
472.96616	74.93212	619.4048	366.7119	521.59705	45.548496	598.5598	437.7178	93.2381	105.4	182000	149.78305	149.78291	7.224258	7.3427167	8.9202007e-10	73.29637	3.2009113	83.07352	63.62324	-869.3815	13855.765	-1.3791	-4.819448	0.8982782	0.021330578	0.93902713	0.72823435	1.0909941	0.018441275	1.2029706	1.0553029	634.9326	3509.270158290863
469.3329	69.49624	631.9457	370.97073	504.06903	49.574	565.6327	409.5911	91.90909	98.5	184000	150.06363	150.06393	7.086062	7.1819696	1.783357e-09	72.44675	3.1369236	83.606606	63.045536	-869.2464	13853.611	-1.3694404	-4.8225565	0.89774567	0.021334022	0.93848825	0.6579684	1.0911982	0.017840222	1.2338278	1.0541741	617.19653	3549.1478481292725
458.7963	61.008095	593.23553	355.1716	538.096	78.98886	651.6891	396.40747	91.36364	105.8	186000	150.289	150.28888	7.058595	7.165219	1.1378054e-09	72.56675	3.2271204	85.24657	62.56011	-869.3392	13855.096	-1.367941	-4.803655	0.8975803	0.021247562	0.93691653	0.7781408	1.092038	0.019490797	1.2194207	1.0534296	603.3897	3588.814763069153
473.41235	96.09689	710.6698	340.40234	531.548	81.69894	676.3877	451.4885	91.90476	104.1	188000	150.98921	150.98967	7.058827	7.1166677	2.3674287e-09	72.05675	3.167138	82.422356	62.209953	-869.3889	13855.891	-1.351157	-4.942695	0.8969069	0.022238754	0.936913	0.76752627	1.0925456	0.019913733	1.2409682	1.0561934	644.3812	3628.430420398712
458.35297	72.81887	690.3564	369.7044	540.34216	66.42253	688.377	449.85312	88.21739	107.7	190000	151.53186	151.53128	6.9332285	7.053109	1.8238344e-09	71.35481	3.063184	81.76994	63.21216	-869.3225	13854.826	-1.3456339	-4.9197617	0.89719725	0.021547105	0.9372396	0.77009636	1.0911319	0.018979242	1.2346176	1.0516231	616.4948	3668.124242067337
510.34097	117.4345	738.1454	330.5566	517.453	36.09676	576.094	454.83554	99.7	104.0	192000	152.13301	152.13368	6.970796	7.067457	1.920393e-09	71.47911	3.101667	84.31556	61.95774	-869.3091	13854.612	-1.3379433	-4.782661	0.89654845	0.022295436	0.9378521	0.76883346	1.0922006	0.019183574	1.232335	1.0562596	616.1413	3707.8018066883087
480.93982	84.37565	744.2045	363.0257	496.8873	64.23436	606.4989	390.46167	95.2381	98.5	194000	152.46054	152.46045	6.969242	7.08199	2.1246938e-09	71.29309	3.2120256	83.348526	61.27115	-869.29	13854.309	-1.3247511	-4.8047347	0.8974402	0.02107796	0.9367566	0.79062825	1.0908548	0.019272171	1.2739152	1.0560706	661.5389	3746.8640871047974
460.692	60.794987	635.1022	371.47385	515.1376	58.541367	600.50946	410.18716	89.91304	102.6	196000	152.93681	152.93715	7.0722837	7.152204	1.8238165e-09	71.43647	3.0815225	86.36948	62.10467	-869.3419	13855.135	-1.3184044	-4.7980237	0.89825183	0.02130809	0.9355258	0.72932523	1.09203	0.020149622	1.275989	1.0540961	601.9784	3786.719165802002
478.83008	76.82418	725.7288	394.3012	503.4374	71.649475	627.4417	393.0323	93.14286	105.2	198000	153.2079	153.20798	6.9305925	7.071429	2.1334163e-09	71.184364	3.0774815	82.50688	60.870094	-869.3443	13855.175	-1.3230642	-5.04889	0.8973948	0.021286095	0.9382088	0.73982215	1.09213	0.020177329	1.2571902	1.0518316	633.95264	3826.1796135902405
471.69955	67.351685	614.2119	361.65088	488.36847	70.78022	618.30524	381.45367	96.04762	99.3	200000	153.89325	153.8932	6.9963183	7.0751777	2.3741702e-09	70.95187	3.0641754	82.9611	60.93428	-869.4217	13856.402	-1.3332243	-4.8151255	0.8975051	0.021336446	0.9381866	0.71896636	1.092237	0.01990873	1.2145016	1.052374	611.93274	3865.6556367874146
464.37665	59.571304	571.76605	371.1174	549.2196	63.57976	636.42316	444.0166	90.09091	112.2	202000	154.23064	154.2306	6.9203877	7.0340257	2.3586721e-09	70.545944	3.047194	83.02009	60.763573	-869.3175	13854.751	-1.3049593	-4.7179933	0.89692134	0.021906449	0.93878084	0.7583008	1.093393	0.020901933	1.2772304	1.0561382	601.18036	3905.9825508594513
479.53262	70.87661	636.81714	370.81577	481.5844	66.18008	566.66187	365.94266	93.22727	98.1	204000	154.6521	154.65268	6.9227314	6.9978228	2.1150377e-09	70.168106	3.0905051	81.69263	60.478394	-869.1521	13852.114	-1.3072174	-4.854405	0.8971085	0.02175535	0.9390725	0.7221462	1.0924208	0.019416673	1.1977525	1.0560421	629.393	3945.41592168808
521.11865	95.41294	723.36554	402.49457	427.4208	58.65521	549.2293	351.4561	103.0	89.4	206000	154.89806	154.89757	6.951061	7.025333	3.2761431e-09	69.90064	3.0536478	81.093925	59.67722	-869.2847	13854.225	-1.2910192	-4.784817	0.89612025	0.02159895	0.93973964	0.7563501	1.0934561	0.019920213	1.2299346	1.0558666	617.1368	3984.7251563072205
455.71646	57.60005	563.4575	352.04196	433.50366	74.39633	581.6442	326.87332	88.86957	90.2	208000	155.37907	155.37907	6.8989244	6.9694796	1.8596454e-09	69.59308	3.0631413	81.47705	59.83677	-869.2127	13853.076	-1.267159	-4.905343	0.8959199	0.021705458	0.94241995	0.77129227	1.093274	0.020573657	1.2251089	1.0510242	626.3925	4024.5433700084686
479.43515	70.65726	610.60974	377.45975	438.01645	52.379593	542.54254	378.99414	93.45	94.7	210000	155.49727	155.49739	6.864625	6.9637227	2.9038199e-09	69.2302	3.1188462	80.360176	58.94832	-869.306	13854.563	-1.2773534	-5.0025125	0.89674157	0.021800628	0.9368787	0.72892547	1.0937111	0.020862175	1.310261	1.0578349	636.0631	4063.7932617664337
508.3046	86.88458	712.18787	353.33038	521.7479	77.29895	626.2135	414.46576	99.71429	108.5	212000	155.86836	155.86789	6.8550196	6.9091997	1.3222732e-09	69.32884	3.1756644	79.48017	59.785877	-869.2796	13854.146	-1.3081647	-4.836098	0.8966423	0.02117512	0.9383333	0.7699953	1.0937256	0.020607213	1.2096174	1.0558705	625.79285	4103.570561170578
467.20602	66.3918	605.09796	366.10837	507.3331	71.01113	619.96344	402.9916	90.681816	104.7	214000	156.14864	156.15004	6.9120083	6.940723	2.1754745e-09	68.942245	3.0444944	79.83701	59.925087	-869.2667	13853.9375	-1.2914044	-5.079529	0.89540195	0.023039615	0.93807626	0.7201599	1.093801	0.019675015	1.2117943	1.0580951	605.7509	4143.30344414711
505.84283	92.545494	712.2003	388.68445	568.9434	95.356	724.2327	395.8744	99.4	118.4	216000	156.41618	156.41614	6.962501	7.0590105	2.3103284e-09	69.1255	3.1108735	79.44266	58.21969	-869.231	13853.364	-1.2702216	-5.000642	0.89514464	0.02196728	0.9395869	0.7688554	1.0935422	0.01982604	1.264506	1.056773	582.193	4183.364665985107
499.6266	60.934315	638.44257	395.3983	521.7379	71.5869	594.815	399.3565	96.42857	107.4	218000	156.7022	156.70235	6.8883047	6.9885507	2.0518782e-09	68.94025	3.1514378	81.71639	59.78806	-869.2947	13854.382	-1.2800455	-4.8942575	0.89534914	0.022655526	0.9407594	0.74558616	1.0940048	0.02057523	1.2620112	1.0577195	593.33887	4222.967027425766
496.68994	68.7584	673.0197	408.54703	535.9567	95.467865	702.73645	423.44232	99.05	110.3	220000	156.72372	156.72389	6.9188867	6.998698	3.77141e-09	68.36052	3.0342507	78.6095	59.309834	-869.3756	13855.678	-1.2507873	-4.849946	0.8948025	0.022226477	0.9388248	0.7401893	1.0947752	0.019573802	1.2035884	1.0595078	599.4219	4262.604038238525
507.9168	41.12217	603.02203	430.15744	507.45914	64.73721	584.2606	402.65878	100.65	104.1	222000	156.97845	156.97841	6.9781647	7.012257	1.7767502e-09	68.09413	3.1249638	80.37739	56.651035	-869.3278	13854.912	-1.2495279	-4.8604674	0.8921571	0.023272077	0.9384286	0.7266954	1.0967903	0.02125226	1.2607818	1.0566895	581.8701	4302.882681131363
526.8131	90.04496	764.1372	404.57166	510.54166	48.01727	566.5145	430.1632	101.8	101.6	224000	157.11295	157.11284	6.953974	6.99783	2.4267934e-09	67.80513	3.1542501	77.86179	57.763695	-869.337	13855.062	-1.274342	-4.7746725	0.892807	0.0235581	0.93438923	0.67557967	1.0963733	0.020104816	1.2143182	1.057796	609.41943	4342.592602014542
474.44125	58.785057	587.1507	365.57944	483.66293	65.29584	576.0892	384.27264	94.25	98.4	226000	157.17873	157.17839	6.8995366	6.917082	1.577165e-09	67.86931	3.1056604	82.03241	56.221214	-869.2819	13854.183	-1.2735069	-5.008117	0.89210266	0.023437371	0.9384831	0.75313795	1.0972703	0.022147648	1.3113977	1.058795	632.60913	4381.978258371353
521.1146	88.29185	696.96204	389.94684	487.85236	70.55632	591.5419	378.55295	103.85	99.9	228000	157.26479	157.26521	7.0917373	7.077712	2.4610796e-09	67.72741	3.218118	79.4056	58.058945	-869.2349	13853.429	-1.2903229	-4.752655	0.8927214	0.023530146	0.9412939	0.7641675	1.0977587	0.022042489	1.263515	1.0539751	589.72	4421.994621515274
504.29535	100.36272	731.414	380.17712	441.9406	34.187733	531.1877	411.92795	101.6	93.5	230000	157.3034	157.30345	6.9877844	7.03162	2.809823e-09	67.730675	3.261123	80.47929	57.550163	-869.2838	13854.213	-1.2823343	-4.8424063	0.8918018	0.023130935	0.9364987	0.7505165	1.0981041	0.020905761	1.2208098	1.0552175	609.52185	4461.1568422317505
471.62875	52.687897	580.0196	363.88364	463.6126	69.52476	571.35144	376.6654	91.333336	95.5	232000	157.14897	157.14925	7.083968	7.0746307	2.061344e-09	68.08359	3.1682546	79.32546	57.356754	-869.3157	13854.724	-1.2856171	-4.870358	0.8924804	0.023404501	0.94155335	0.74185175	1.099021	0.021575877	1.2696688	1.0528004	606.5495	4501.217637300491
486.14114	77.94498	657.8195	360.02872	463.20166	63.684147	558.17426	373.20682	97.38095	95.9	234000	157.1475	157.14687	6.954716	7.034123	1.157042e-09	67.83514	3.200257	80.499855	57.248158	-869.3695	13855.581	-1.277289	-5.060671	0.89117014	0.023654282	0.9351947	0.7399507	1.1004807	0.021802574	1.2657819	1.0601863	595.1281	4540.680078268051
501.24963	55.16818	595.6371	393.9056	474.39005	41.258514	530.2548	417.86487	102.31579	97.2	236000	157.0081	157.00873	6.966164	6.957755	1.562621e-09	67.59795	3.1048381	77.796585	57.295742	-869.3485	13855.242	-1.2947711	-4.858092	0.8926254	0.022591589	0.9358347	0.74858314	1.100255	0.021372147	1.2340407	1.0598457	621.40985	4580.120892763138
551.07	63.220486	691.11035	439.23456	443.32098	49.77317	532.49347	384.89822	108.47369	93.9	238000	157.0384	157.03787	6.91685	6.9544454	1.0594401e-09	67.32277	3.1868608	77.56491	57.2998	-869.4122	13856.252	-1.2749372	-4.8765945	0.8935098	0.021929018	0.9352107	0.77238387	1.102353	0.023032783	1.2432494	1.0583999	576.5329	4620.069926738739
507.99454	50.442284	595.7879	415.34274	443.7723	36.8988	491.74026	376.12347	99.4	93.9	240000	157.24324	157.2437	6.991617	6.9555855	1.7979219e-09	67.6312	3.1720402	79.02317	58.04815	-869.2873	13854.264	-1.2955447	-4.800795	0.891195	0.02453748	0.93566364	0.7198741	1.1021804	0.024206415	1.3803048	1.0615324	578.4475	4659.973604440689
478.6968	81.36377	666.59564	348.3549	496.12897	43.192646	581.37604	433.1963	94.90476	102.6	242000	157.54453	157.54448	6.961792	7.0579834	1.4501207e-09	66.9626	3.1353796	77.71423	56.345936	-869.3345	13855.021	-1.261653	-5.005822	0.89076704	0.023724336	0.93568856	0.7237696	1.1035877	0.023381766	1.3892648	1.0611093	592.72614	4699.828725337982
498.96637	65.734085	628.37616	411.38617	494.07925	48.474873	563.4343	417.70035	96.7619	103.3	244000	157.98395	157.98311	6.9567676	6.9864664	1.5050136e-09	66.75375	3.2267678	79.24804	53.802017	-869.3314	13854.97	-1.2451087	-4.8612432	0.8893557	0.024559142	0.9352612	0.7472927	1.1040025	0.022960592	1.2700247	1.0599723	566.88196	4739.90668797493
520.80566	77.66478	683.6815	410.206	486.1933	53.513607	581.9578	414.02716	102.73684	102.0	246000	158.08658	158.08662	6.896764	6.9446917	2.033926e-09	66.85958	3.2243545	79.06589	57.009857	-869.2783	13854.128	-1.2256547	-5.0520916	0.88949615	0.024466343	0.93843836	0.7666877	1.1043767	0.022564448	1.266823	1.0593947	581.264	4780.095049858093
521.6324	89.16288	775.6204	399.96326	536.4997	64.72153	661.9324	424.97632	101.35	108.3	248000	158.7474	158.74817	6.8724256	6.882189	1.2755598e-09	65.933136	3.2385447	77.88563	55.753254	-869.4288	13856.526	-1.2440825	-4.8338127	0.890966	0.02256806	0.93697274	0.7704079	1.1051862	0.023918143	1.2654345	1.060145	580.19495	4820.211529016495
508.11005	67.87072	680.6416	408.6615	510.16382	55.433426	601.42804	424.8578	98.8	106.2	250000	158.70706	158.70654	6.78721	6.860428	2.4619151e-09	66.35082	3.125225	78.04328	55.83505	-869.5176	13857.938	-1.2562065	-4.9464254	0.89130473	0.024416352	0.93045366	0.6586902	1.1054503	0.023006653	1.2808424	1.0611746	593.38074	4860.228629827499
495.02914	66.08299	660.0604	409.88095	532.629	113.09487	784.35364	383.19788	95.57143	108.0	252000	158.7062	158.7063	6.9013166	6.9088116	1.9028825e-09	66.204155	3.118892	77.9507	55.857395	-869.3689	13855.571	-1.2585161	-4.8079147	0.89021987	0.023799103	0.9359928	0.70678383	1.104074	0.023909755	1.3726233	1.0611053	607.9299	4899.879408359528
481.68802	79.21823	662.1188	365.31747	509.0318	71.693756	623.343	382.90732	93.666664	104.6	254000	159.43622	159.43616	6.9018917	6.8725114	9.416725e-10	66.394485	3.2707596	78.11133	56.311127	-869.4533	13856.91	-1.2574532	-4.8593435	0.89014333	0.024690125	0.9303885	0.6718916	1.1048311	0.023663325	1.2913542	1.0566078	616.9198	4939.685362100601
505.34433	77.07042	691.36523	414.98636	559.4262	120.2304	768.4842	396.13162	100.9	115.9	256000	159.52231	159.52219	6.9098997	6.9412985	1.7095713e-09	66.283356	3.3433318	78.21557	54.73189	-869.4581	13856.986	-1.2857796	-4.8016067	0.8899796	0.023483282	0.93463427	0.7245647	1.1050643	0.022714704	1.240099	1.0616304	591.55963	4980.022312402725
523.2757	57.84923	611.4723	412.07785	538.3902	78.45844	712.71124	409.9099	101.0	110.5	258000	159.47087	159.47162	6.8874383	7.005295	1.6262979e-08	67.19323	3.242408	82.43368	57.872303	-869.6324	13859.771	-1.2992601	-4.9709854	0.89184463	0.021947129	0.9361172	0.7577787	1.1044656	0.022799587	1.2272912	1.064026	590.74805	5020.242901802063
519.6334	84.220535	727.6734	372.37503	558.82355	81.84127	685.7384	442.82355	99.05	112.5	260000	160.10341	160.10326	6.9791417	7.010495	7.66339e-10	67.49359	3.294797	79.53141	56.458485	-869.6815	13860.548	-1.2954384	-5.0079975	0.88943684	0.0240452	0.93313974	0.71339846	1.105581	0.022371795	1.2736169	1.0614713	607.8505	5059.961259365082
490.72202	65.24178	670.39557	375.48938	535.7877	72.301704	680.7141	423.57706	99.0	108.2	262000	160.07353	160.07347	6.95531	7.0655293	2.279229e-09	66.918434	3.2945054	77.01292	56.926254	-869.6025	13859.284	-1.2856983	-5.1133122	0.8888835	0.023955876	0.9366331	0.7539143	1.1064646	0.024227647	1.375406	1.0630752	591.5421	5099.952944993973
560.77325	90.73242	835.01	466.92798	485.57275	56.195953	577.81836	388.23206	108.89474	101.4	264000	160.49501	160.49535	6.972488	6.9604735	1.465128e-09	66.64001	3.3377345	78.32443	55.50377	-869.5433	13858.349	-1.2940392	-4.9916115	0.88936955	0.02341132	0.93420655	0.74954623	1.105842	0.023371225	1.2869819	1.0607613	594.7364	5139.746492862701
